GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
34023125302,3692,1700,1921,71
34023065106,1658,719,916,23
34023077205,5286,3044,2160,82
34001060002,5693,3585,1978,130
34001060009,6377,2987,3250,140
34001015301,6654,3933,2634,87
34001045001,5781,4105,1546,130
34039025004,3403,1041,2315,47
34039070202,2070,283,1760,27
34039065201,2370,562,1771,37
34039065603,4016,1443,2455,118
34039095043,3225,995,2188,42
34039095040,2835,557,2241,37
34039095027,3166,243,2897,26
34039002067,2669,256,2378,35
34039020606,1924,300,1604,20
34039080009,3256,1309,1889,58
34039050005,2940,1610,1271,59
34039090103,2554,759,1738,57
34039090101,2270,1052,1175,43
34039060210,1703,269,1411,23
34039095026,2763,791,1914,58
34039095042,2111,308,1761,42
34039015023,2562,930,1590,42
34039015007,2635,903,1661,71
34001040019,6823,3447,3265,111
34001040017,7421,3991,3281,149
34001040005,7693,4424,3096,173
34001060012,3968,2224,1652,92
34001060001,5216,2505,2567,144
34033000702,4086,2327,1627,132
34023125110,3554,1474,1987,93
34021055N03,4044,163,3845,36
34021015025,4307,1724,2464,119
34021050008,2731,230,2457,44
34035010018,3880,1759,2020,101
34033004203,2531,1602,837,92
34011050506,3454,1946,1432,76
34011070402,2604,712,1844,48
34011070105,2594,782,1726,86
34011005401,1794,793,970,31
34011005402,2722,496,2135,91
34027145003,2623,1358,1210,55
34027145019,2109,633,1442,34
34027145031,4014,2047,1852,115
34027180201,3498,2272,1180,46
34027145010,3261,1501,1699,61
34027040103,5150,2564,2449,137
34027050006,4319,3049,1232,38
34027010004,2613,1506,1084,23
34023035010,2622,978,1566,78
34001055004,4422,2514,1780,128
34001010502,3574,1538,1963,73
34001010401,2444,720,1688,36
34001060005,4064,1941,2013,110
34001040020,4983,1939,2933,111
34001060003,3758,1857,1821,80
34001010403,2939,405,2480,54
34001010602,3466,1414,2009,43
34001095202,3589,551,2966,72
34001025001,5723,3583,2021,119
34001110005,4988,2663,2236,89
34001025003,4403,1672,2630,101
34001010402,1754,91,1655,8
34001010104,2074,281,1754,39
34001020001,4797,2639,2040,118
34001042102,1400,708,652,40
34001100101,1970,1112,819,39
34001055005,5336,2024,3183,129
34029ZZZZZZ,0,0,0,0
34001055001,6495,3631,2735,129
34001010603,2751,1006,1705,40
34001105104,4219,2199,1949,71
34001105103,1998,1158,807,33
34023065116,3161,1477,1672,12
34025140019,3901,2084,1771,46
34025140012,3752,1985,1724,43
34025247005,6024,3425,2487,112
34025065006,4148,1631,2445,72
34025030001,3296,1814,1410,72
34025245003,3440,1872,1509,59
34025260012,5731,3898,1696,137
34025260013,4623,2836,1673,114
34025260019,3630,2008,1569,53
34025155009,6352,3847,2332,173
34015100006,2166,1085,1041,40
34021060001,4468,1890,2505,73
34021010005,3016,220,2751,45
34021055W07,2468,246,2185,37
34021015047,5033,2678,2257,98
34035010012,3861,2025,1780,56
34025003003,3430,1773,1567,90
34025003004,7057,3117,3789,151
34025115001,4096,2086,1930,80
34025082004,2680,1781,839,60
34025260004,3898,2356,1474,68
