GEOID,TOTAL_POP,TOTAL_VAP,WHITE_VAP,HISPANIC_VAP,BLACK_VAP,NATIVE_VAP,ASIAN_VAP,PACIFIC_VAP,MINORITY_VAP
34031060006,1614,1341,1016,209,41,11,76,4,325
34031070603,1589,1312,1046,110,53,14,94,0,266
34031070602,1486,1149,875,101,18,0,149,1,274
34031070605,863,724,610,29,2,0,77,0,114
34041030001,1174,952,865,48,23,11,8,0,87
34041045001,1598,1296,1174,77,18,8,11,1,122
34041105002,2426,1887,1370,208,217,50,46,0,517
34027040401,1267,950,687,63,44,14,146,0,263
34027040301,1788,1421,1043,107,50,12,206,0,378
34027040403,1874,1449,1087,88,73,15,183,0,362
34023025012,1765,1332,384,147,183,29,610,3,948
34023025010,986,763,465,149,57,6,105,3,298
34023025011,1598,1329,699,169,149,10,314,1,630
34011035003,1626,1356,972,162,151,66,15,0,384
34027075001,2031,1607,1313,107,31,5,144,1,294
34027065002,843,648,538,32,33,5,40,0,110
34011025002,1418,1139,120,137,824,107,6,0,1019
34011005501,2621,1685,248,1156,273,89,9,7,1437
34027170002,1118,869,634,139,42,12,38,0,235
34027100001,1248,1035,676,245,52,8,56,0,359
34015120005,2022,1355,1060,71,128,17,96,0,295
34015120004,1401,988,675,61,130,17,106,2,313
34015015005,1348,823,717,25,18,9,54,2,106
34015015006,1883,1283,1066,47,73,16,82,0,217
34015090016,1505,1191,1038,29,35,10,73,4,153
34015030002,793,577,114,62,395,16,5,1,463
34015010004,1527,1335,916,84,220,9,96,0,419
34015010020,1885,1538,1116,52,209,17,149,0,422
34015050009,1296,1041,921,28,46,16,22,0,120
34015050010,1752,1377,1218,44,76,6,24,0,159
34035070015,1545,1192,440,317,366,22,81,2,752
34035030003,2171,1603,627,297,129,22,539,1,976
34035030014,1466,1157,661,199,99,16,202,1,496
34035090009,1057,810,296,302,135,18,83,0,514
34035010008,1194,854,666,50,23,5,109,3,188
34035105004,1192,953,707,38,20,8,168,2,246
34035030005,1682,1219,278,57,30,7,839,1,941
34035030034,1502,1166,550,59,50,6,507,0,616
34035050001,788,654,555,36,14,3,36,0,99
34035050030,963,771,655,34,17,13,38,3,116
34035050008,781,629,566,29,22,11,8,0,63
34035070011,921,696,247,190,228,15,27,1,449
34021055N11,1124,817,39,153,610,17,21,3,778
34021055E09,3466,2467,273,1680,504,99,21,7,2194
34021055N05,2543,2086,1059,550,426,33,83,4,1027
34021035005,1719,1355,741,285,244,29,78,2,614
34021035006,1160,894,644,128,61,16,52,0,250
34035030008,1921,1453,597,611,78,25,160,0,856
34035065017,1747,1263,393,57,91,9,722,1,870
34035065010,1636,1179,369,84,139,6,593,2,810
34035065012,1140,875,496,15,26,7,337,0,379
