GEOID,TOT_VOTES,REP_VOTES,DEM_VOTES,OTH_VOTES
2401307-007,21039,12388,7679,972
2451027-012,2300,796,1444,60
2403914-001,1594,1172,398,24
2404314-001,3492,2414,969,109
2402505-004,7179,5067,1876,236
2402503-017,10157,6523,3245,389
2400305-003,8572,4481,3786,305
2402123-003,0,0,0,0
2403313-004,5880,385,5396,99
2400307-024,9322,4389,4569,364
2402705-006,18965,6718,11606,641
2402702-007,7462,3484,3712,266
2400307-008,8412,4732,3436,244
2403314-016,833,198,621,14
2403708-007,8719,3384,5000,335
2401911-001,248,199,48,1
2401912-002,1455,571,854,30
2401907-010,898,260,619,19
2400509-025,10877,4921,5524,432
2403106-011,262,81,177,4
2451015-008,2300,145,2098,57
2403109-032,2175,348,1780,47
2400503-009,15889,4813,10585,491
2451006-003,1410,76,1300,34
2403108-015,1057,228,805,24
2403113-016,9893,899,8784,210
2403105-010,8316,1216,6926,174
2403109-029,11223,2526,8317,380
2403110-012,11919,3126,8483,310
2400306-007,4317,1239,2931,147
2403110-002,10049,4173,5419,457
2400508-024,5091,3052,1880,159
2403107-027,8897,2112,6509,276
2402506-004,762,453,290,19
2451009-002,2864,189,2572,103
2451011-003,6081,512,5363,206
2451026-030,3187,469,2629,89
2451013-006,2014,100,1863,51
2451027-024,1584,77,1462,45
2451027-019,2070,113,1917,40
2402501-008,15893,8891,6426,576
2402501-021,3822,2337,1325,160
2400511-027,52,30,22,0
2451027-040,6941,1934,4792,215
2451006-002,1966,141,1775,50
2400508-008,7603,3847,3486,270
2451008-002,4192,310,3784,98
2400509-026,6174,2794,3132,248
2451009-001,1813,86,1661,66
2451028-015,5847,846,4806,195
2451024-003,7737,2250,5179,308
2451020-009,1668,413,1161,94
2451004-003,1640,82,1517,41
2451027-053,3993,206,3732,55
2451022-002,6567,1572,4767,228
2400515-008,10745,6079,4372,294
2451015-004,2594,138,2397,59
2402102-002,4561,1381,2982,198
2403311-005,1703,201,1476,26
2400304-016,8313,2971,5031,311
2402705-011,6765,3164,3348,253
2402706-031,6458,1138,5070,250
2451008-005,4132,231,3817,84
2400513-008,7542,4903,2403,236
2400503-003,10184,994,8974,216
2400512-012,8072,5008,2823,241
2451015-005,4116,246,3767,103
2451027-029,2473,158,2268,47
2451027-061,1878,334,1502,42
2400307-004,6766,4070,2488,208
2451027-036,2494,122,2306,66
2400303-014,6639,4469,1933,237
2402501-005,7461,3133,4107,221
2403113-024,10526,1821,8442,263
2403109-021,9713,2955,6394,364
2404509-008,4330,2135,2082,113
2451024-004,11006,3350,7166,490
2401314-003,3592,2494,962,136
2404504-001,1162,854,271,37
2451026-025,3959,283,3570,106
2401708-005,1895,1128,718,49
2402503-016,8994,5534,3174,286
2403306-098,0,0,0,0
2403305-003,9486,949,8408,129
2402706-010,7840,2034,5470,336
2402706-007,4776,1337,3281,158
2402702-013,3702,1211,2340,151
2400305-013,8760,4929,3501,330
2402705-015,11303,2659,8260,384
2402706-005,6754,1736,4706,312
2400307-015,7886,3753,3799,334
2402706-015,8723,1921,6552,250
2400304-008,8081,4250,3538,293
2402701-014,8493,3637,4552,304
2402706-034,8237,1477,6562,198
2403313-019,385,27,354,4
2403318-005,5148,230,4801,117
2403313-016,11187,461,10499,227
2400508-021,2529,1477,972,80
2403107-001,7120,1415,5496,209
2403102-010,6802,1567,5059,176
2400502-002,9265,546,8555,164
2400305-008,8628,4344,3930,354
2400305-010,3932,2266,1540,126
2404509-005,1787,923,825,39
2400508-025,7468,3845,3304,319
2403113-010,7521,635,6650,236
2403113-063,4710,982,3584,144
2403113-033,8483,2262,5977,244
2403102-002,14292,3418,10406,468
2403106-001,9954,4189,5476,289
2451026-006,2604,963,1553,88
2451027-009,5689,1219,4300,170
2400511-013,3587,1619,1827,141
2400509-008,9026,4668,4054,304
2400508-004,11926,6100,5345,481
2400509-012,8311,2933,5054,324
2403318-014,655,37,608,10
2403306-099,0,0,0,0
2400305-011,8057,4260,3439,358
2400303-016,8609,5420,2857,332
2402702-020,3853,1280,2413,160
2402705-019,12499,6309,5761,429
2451027-038,4430,556,3685,189
2404511-002,1073,652,392,29
2451026-005,1592,567,962,63
2451012-007,5476,230,4981,265
2400304-022,7760,2556,4906,298
2403106-006,13270,3704,9232,334
2403113-069,9870,2854,6890,126
2451014-002,2890,195,2608,87
2401706-020,5559,1530,3878,151
2401709-002,10490,6096,4162,232
2401708-001,14867,8134,6378,355
2451026-020,2174,112,2027,35
2451013-004,5157,1409,3516,232
2402113-003,1480,774,651,55
2403321-011,10294,1044,9054,196
2400307-018,8266,3769,4199,298
2400305-009,5562,2811,2519,232
2400304-011,6813,2473,4051,289
2402706-013,6017,1714,4067,236
2402704-002,9260,5095,3801,364
2403309-014,0,0,0,0
2403708-010,3388,1391,1845,152
2401507-004,1494,1084,355,55
2403320-017,29,1,28,0
2403315-003,8974,704,8118,152
2403321-013,11532,1015,10298,219
2403104-033,1115,153,921,41
2400305-024,7294,4114,2922,258
2404326-003,4178,2691,1365,122
2400302-010,8055,4810,2951,294
2402501-011,12922,8063,4324,535
2400502-009,7848,559,7126,163
2451015-014,3974,187,3735,52
2404303-001,2194,832,1277,85
2402501-026,5343,3072,2062,209
2402501-009,10503,5977,4123,403
2400505-002,2982,1973,899,110
2400503-008,12951,4450,8084,417
2451027-027,3972,173,3720,79
2400503-010,13101,4110,8612,379
2451007-002,702,40,649,13
2403320-020,1329,99,1211,19
2403309-006,13816,1085,12495,236
2400304-002,10183,3838,5906,439
2402706-032,7839,3252,4231,356
2403910-001,659,349,298,12
2400302-015,8864,3101,5400,363
2403110-013,5540,1640,3719,181
2400306-031,6286,3472,2652,162
2401307-005,4017,2204,1637,176
2403320-097,0,0,0,0
2402702-014,3967,1080,2753,134
2402705-007,6429,1315,4920,194
2402701-012,4307,1762,2383,162
2402702-005,5973,2233,3516,224
2402124-003,2686,1276,1311,99
2403321-095,0,0,0,0
2403317-009,5751,717,4894,140
2403321-012,2716,658,1986,72
2403309-015,18,0,17,1
2451028-004,2057,151,1849,57
2403104-040,586,47,523,16
2403108-011,12510,3209,8916,385
2400502-023,2105,422,1646,37
2403901-003,1224,267,939,18
2451027-016,2593,400,2111,82
2403113-045,7637,1810,5638,189
2451020-008,1550,142,1367,41
2451025-008,5606,291,5167,148
2451013-005,3739,716,2829,194
2451011-004,208,6,201,1
2402504-007,5074,3844,1055,175
2402706-008,6516,1182,5096,238
2402705-023,5121,1119,3853,149
2403320-008,4288,318,3888,82
2403307-021,1941,484,1412,45
2403321-016,7004,797,6079,128
2400306-029,5320,2681,2430,209
2403305-009,2179,264,1863,52
2403113-055,6524,678,5688,158
2403104-024,10625,3003,7349,273
2400305-027,8032,4138,3572,322
2401912-001,1334,866,444,24
2403104-035,1315,386,897,32
2403113-070,699,143,550,6
2451009-012,3919,204,3642,73
2451026-017,1693,114,1548,31
2451013-013,444,77,360,7
2400508-009,13884,7010,6365,509
2400508-016,4895,1988,2700,207
2402706-022,7238,1520,5465,253
2402704-001,8059,4791,3004,264
2451013-009,3356,149,3125,82
2403113-054,10687,2919,7604,164
2403320-099,0,0,0,0
2402701-002,2774,1462,1238,74
2402702-008,10284,4147,5761,376
2402702-021,1378,540,785,53
2402706-023,3768,1355,2269,144
2402706-011,8545,2119,6129,297
2402705-008,7061,1236,5548,277
2403309-009,5637,906,4611,120
2403307-024,1858,314,1491,53
2400511-020,173,133,34,6
2403915-003,415,111,289,15
2401706-016,7140,1681,5247,212
2402501-013,5288,2559,2554,175
2403913-003,803,473,301,29
2451011-007,6120,541,5258,321
2451012-002,1048,240,772,36
2451024-001,3283,937,2207,139
2400503-014,5527,2159,3244,124
2403318-016,100,2,93,5
2400304-005,5514,2064,3273,177
2400306-016,4080,800,3156,124
2400502-021,5232,2735,2291,206
2404511-001,860,125,713,22
2451008-011,1541,80,1431,30
2451016-013,3948,211,3680,57
2400306-015,5387,1563,3628,196
2403113-057,4335,865,3366,104
2400510-007,2414,1365,980,69
2402706-025,4220,1731,2332,157
2400106-099,0,0,0,0
2403307-019,677,62,607,8
2403321-092,0,0,0,0
2400302-002,6637,2983,3459,195
2403106-008,8935,2513,6181,241
2401706-012,5732,1270,4322,140
2403307-017,5165,625,4445,95
2400304-019,7635,1050,6372,213
2451013-002,5242,991,4010,241
2403108-014,83,12,70,1
2402122-002,11,9,2,0
2402701-004,15219,6531,8114,574
2403306-014,1835,129,1686,20
2401902-002,843,324,491,28
2400502-027,8631,937,7514,180
2451025-018,773,167,572,34
2451025-017,1072,270,768,34
2400502-025,4058,980,3015,63
2451027-054,1356,58,1262,36
2402705-003,11134,1994,8773,367
2400508-020,6370,3075,3012,283
2400508-019,11256,6106,4758,392
2451027-002,3150,544,2458,148
2400511-026,1742,1296,385,61
2403313-001,2978,143,2758,77
2402705-017,6319,1791,4329,199
2403113-060,97,30,63,4
2451012-013,0,0,0,0
2451015-013,1888,96,1772,20
2400502-020,3492,684,2705,103
2403314-013,3996,759,3134,103
2403913-001,584,443,135,6
2401706-008,7820,1511,6125,184
2403310-004,10398,1167,8981,250
2400304-099,0,0,0,0
2403106-016,0,0,0,0
2451027-051,823,64,743,16
2451020-004,782,38,739,5
2400508-010,10769,5437,4933,399
2400305-016,5447,2796,2457,194
2402124-006,92,62,26,4
2402123-004,0,0,0,0
2401915-002,388,281,99,8
2451027-023,2158,153,1972,33
2400509-027,62,25,36,1
2400305-029,3615,2270,1208,137
2403313-022,2101,107,1965,29
2402705-009,7279,1495,5539,245
2403318-015,248,4,238,6
2403313-024,4032,248,3727,57
2404501-001,823,489,314,20
2402705-012,7685,1703,5706,276
2402702-017,1854,612,1175,67
2402706-017,9843,1598,7949,296
2451001-001,5684,1238,4176,270
2401901-002,0,0,0,0
2401907-008,183,113,68,2
2402502-020,210,167,40,3
2402120-002,0,0,0,0
2402501-023,1510,905,561,44
2401907-005,682,171,497,14
2400504-015,558,98,446,14
2402702-019,7394,3313,3780,301
2400305-031,2097,1175,861,61
2403317-015,1050,92,925,33
2403317-013,1168,70,1082,16
2400305-015,4697,2494,2034,169
2402705-018,4975,1023,3741,211
2402701-005,2986,1230,1621,135
2402705-021,8131,1492,6316,323
2403313-099,0,0,0,0
2400307-020,6778,2585,3860,333
2451019-003,416,32,373,11
2451008-009,237,29,205,3
2403314-017,65,6,58,1
2401914-004,0,0,0,0
2403302-096,0,0,0,0
2403321-097,0,0,0,0
2400510-005,1785,1128,611,46
2403104-023,1058,382,650,26
2402121-006,0,0,0,0
2403314-015,1990,324,1626,40
2403321-099,0,0,0,0
2451027-043,3588,757,2742,89
2400504-013,3200,1549,1526,125
2402502-007,613,316,282,15
2400508-028,2048,1024,941,83
2403321-091,0,0,0,0
2402504-008,0,0,0,0
2403310-014,3263,150,3028,85
2403321-098,0,0,0,0
2402503-027,1624,1022,548,54
2402112-002,5,2,3,0
2400502-028,1013,38,959,16
2403104-041,0,0,0,0
2403314-014,82,13,67,2
2403321-094,0,0,0,0
2451020-012,0,0,0,0
2403319-099,0,0,0,0
2400305-035,764,343,374,47
2403107-031,6291,1242,4894,155
2403301-007,7320,1607,5608,105
2403303-007,1584,87,1473,24
2403104-037,1665,258,1347,60
2402121-008,54,35,16,3
2403102-007,445,220,217,8
2402107-006,11,0,10,1
2403316-099,0,0,0,0
2402501-025,106,52,52,2
2451015-019,277,17,252,8
2402502-021,376,218,149,9
2400502-022,223,43,174,6
2402701-019,328,123,197,8
2403321-019,99,45,50,4
2403318-099,0,0,0,0
2402701-018,1830,833,911,86
2403109-039,284,52,218,14
2403302-099,0,0,0,0
2403306-025,1455,60,1373,22
